iter	RMSE
0	2542.960231
1	2466.044673
2	2391.236738
3	2317.874764
4	2245.624793
5	2178.020551
6	2109.764556
7	2046.508315
8	1985.101278
9	1924.516693
10	1870.277435
11	1813.914164
12	1759.697862
13	1708.322326
14	1660.264247
15	1614.282736
16	1569.723557
17	1526.846778
18	1485.517813
19	1447.666742
20	1409.104507
21	1369.362576
22	1334.29418
23	1300.315888
24	1268.821966
25	1236.967859
26	1204.637991
27	1173.839439
28	1145.671062
29	1120.581001
30	1094.742782
31	1070.931514
32	1045.490238
33	1021.728462
34	1000.106471
35	978.0457225
36	957.5804811
37	936.622676
38	916.3954754
39	895.9872665
40	877.6743125
41	858.8042386
42	841.8604709
43	824.4786487
44	808.7470701
45	794.3800699
46	779.7627029
47	766.9085033
48	754.1762183
49	742.8982465
50	729.4767093
51	717.4776045
52	703.4004873
53	691.4968597
54	681.3168015
55	670.0106935
56	660.8473698
57	650.9454722
58	642.6080967
59	634.7879526
60	626.8681077
61	618.3269107
62	609.7855818
63	603.4584464
64	595.2936576
65	584.9160572
66	577.1249216
67	570.7389006
68	564.1172777
69	558.7244962
70	553.8133073
71	547.1004288
72	541.542653
73	535.1107971
74	530.0387139
75	525.0461211
76	518.0248093
77	512.8293121
78	507.8930018
79	502.369378
80	497.9628851
81	492.4206834
82	485.8364573
83	482.5901829
84	476.8635591
85	470.6265145
86	467.431171
87	462.4393142
88	459.6590875
89	456.8639438
90	452.9984528
91	448.2530333
92	444.5210617
93	441.5554675
94	438.6310613
95	435.4680438
96	432.5199289
97	430.7281756
98	427.2526893
99	424.6305563
100	422.4982934
101	419.6979605
102	417.8593888
103	414.9131239
104	412.8253258
105	409.5192784
106	405.0128194
107	402.3613964
108	399.7385776
109	397.7063716
110	394.9043614
111	392.0288475
112	388.8503863
113	387.4958646
114	385.1806275
115	383.0995542
116	380.284253
117	376.3079797
118	375.0394752
119	373.1639794
120	370.8512462
121	369.6676064
122	367.5663521
123	366.0499982
124	363.7975596
125	361.567846
126	359.1557297
127	356.5056916
128	355.0515331
129	353.129108
130	351.7114135
131	349.5912399
132	348.1745386
133	345.8796876
134	344.9798393
135	343.5800319
136	341.9011257
137	340.4594132
138	337.6949537
139	335.8031817
140	333.9189996
141	333.0794322
142	331.7976758
143	330.7518947
144	328.8145129
145	326.6728102
146	325.372447
147	324.3022499
148	323.2651525
149	322.555194
150	320.442625
151	318.7130102
152	317.826878
153	316.3423254
154	314.8895074
155	313.3986839
156	311.4076168
157	309.6449803
158	308.4636548
159	306.7582738
160	305.3636623
161	303.6321464
162	302.5765509
163	301.3163611
164	299.4632831
165	298.2636712
166	297.3299095
167	295.738573
168	294.4997489
169	292.941044
170	291.9741104
171	290.8985388
172	289.5886712
173	288.4740556
174	287.2628001
175	286.5439228
176	285.3425153
177	284.1711766
178	282.9794525
179	281.7472776
180	280.9408244
181	280.2101935
182	278.7806315
183	278.0011043
184	277.5192775
185	276.6894446
186	274.86723
187	273.4410425
188	272.1733725
189	271.198519
190	270.4632186
191	269.4184543
192	267.5286395
193	266.1254486
194	265.2176386
195	264.0390558
196	263.3844695
197	262.1747984
198	261.4984288
199	260.3937207
200	259.528943
201	258.6391691
202	258.0564168
203	257.5177103
204	256.35759
205	255.3811641
206	254.2042019
207	253.4779447
208	252.5557611
209	251.9614895
210	251.2298077
211	250.291554
212	249.3063599
213	248.8889998
214	247.3971854
215	246.8424876
216	246.1164579
217	245.2144799
218	244.2872053
219	243.0027919
220	241.7589057
221	241.1006547
222	240.5580726
223	239.5717035
224	238.6497909
225	237.9789225
226	237.0302111
227	236.3014244
228	235.8225436
229	234.7857374
230	234.4957123
231	233.7359107
232	233.5527138
233	233.3854421
234	232.5522485
235	231.9999258
236	231.2815674
237	230.5124823
238	230.2420295
239	229.4834852
240	228.3960355
241	228.2940337
242	227.6259995
243	226.9619027
244	226.2486705
245	225.88593
246	225.7877559
247	225.5521935
248	224.6191574
249	224.5277398
250	223.7590975
251	223.2752769
252	222.4585582
253	221.8847851
254	221.6479467
255	220.9147867
256	220.2534903
257	219.8318738
258	219.2909007
259	218.315369
260	217.5769017
261	217.435398
262	216.5622797
263	216.0598726
264	215.9779671
265	214.9948733
266	214.4357757
267	214.2227836
268	214.141313
269	214.066406
270	213.4316033
271	212.5057056
272	211.4754928
273	210.7294171
274	210.0550196
275	209.5597716
276	208.7525533
277	208.2998898
278	207.661457
279	207.3357582
280	207.2647815
281	206.8959229
282	206.4479212
283	205.6963998
284	205.6261644
285	205.1764646
286	204.4791485
287	204.1062015
288	203.2770566
289	202.607487
290	201.8694717
291	201.3591779
292	201.2871739
293	200.6771385
294	200.6068915
295	200.1796237
296	200.1164922
297	199.7886193
298	198.8503474
299	198.342324
300	197.747425
301	197.6874281
302	197.2894466
303	196.7428814
304	196.4529808
305	195.8606391
306	195.5548829
307	195.4903225
308	195.4275785
309	194.4918133
310	194.4307509
311	193.8749123
312	193.2311971
313	192.7589526
314	192.3125173
315	191.800027
316	191.2009009
317	190.7480672
318	190.5273743
319	190.1651599
320	189.4691171
321	189.0530165
322	188.7111022
323	188.0900525
324	188.034566
325	187.4336842
326	187.3777671
327	186.6951786
328	186.1699563
329	186.1168695
330	185.628963
331	185.5740849
332	184.8004349
333	183.754216
334	183.3812285
335	183.3269431
336	183.2739411
337	183.2225047
338	183.1717418
339	182.5159503
340	181.9492035
341	181.5472021
342	181.0881966
343	180.7003431
344	180.6500464
345	180.2671208
346	179.7529989
347	179.4117345
348	178.9189881
349	178.503547
350	178.2964253
351	177.8207116
352	177.5201498
353	176.7734141
354	176.4098906
355	176.164551
356	175.7528932
357	175.3447665
358	175.294937
359	175.2457971
360	174.8287265
361	174.7806862
362	174.2965439
363	173.9828615
364	173.935877
365	173.8896379
366	173.2256561
367	172.6140243
368	172.5686732
369	172.5243705
370	171.9920039
371	171.6073469
372	171.5637691
373	171.2976352
374	170.9030637
375	170.5694066
376	170.1806839
377	170.1378012
378	169.7406628
379	169.4825576
380	169.4403844
381	169.2101208
382	168.6809439
383	168.388713
384	167.7142894
385	167.6684248
386	167.3344593
387	166.9027503
388	166.5862397
389	166.1627581
390	166.1220966
391	166.0824587
392	166.0438162
393	165.74605
394	165.2329131
395	164.6803488
396	164.1751277
397	163.7919505
398	163.1073761
399	162.826553
400	162.789521
401	162.7520407
402	162.3581415
403	161.3940471
404	161.1085177
405	161.0698832
406	160.5035548
407	160.0644823
408	159.5938024
409	159.0222359
410	158.9838963
411	158.7451616
412	158.4882857
413	158.1387774
414	157.8456483
415	157.528246
416	157.490365
417	157.2334601
418	157.0494179
419	156.7115974
420	156.3544423
421	155.8662899
422	155.8289228
423	155.5699706
424	155.1533656
425	154.6900605
426	154.1389355
427	154.1021135
428	153.9294386
429	153.645943
430	153.3521199
431	153.0557729
432	152.9948249
433	152.6099257
434	152.4826961
435	152.1562917
436	151.960072
437	151.5832819
438	151.2311448
439	150.7918706
440	150.7562543
441	150.2176959
442	149.6896577
443	149.4537831
444	148.9453469
445	148.4183127
446	147.938323
447	147.9040362
448	147.6564013
449	147.3864364
450	146.8842188
451	146.8488124
452	146.468996
453	146.1616786
454	146.1031884
455	145.8570107
456	145.8189595
457	145.3269161
458	144.8927086
459	144.3903876
460	143.9935375
461	143.6054428
462	143.4764882
463	143.1369447
464	142.7723609
465	142.5294176
466	142.2150741
467	141.9852822
468	141.9371804
469	141.7335855
470	141.4104355
471	141.0673584
472	140.8668285
473	140.8167856
474	140.542667
475	140.4941376
476	140.3165533
477	140.2838659
478	140.1437785
479	139.9309746
480	139.5908761
481	139.2524055
482	139.2302914
483	139.0595547
484	138.6407602
485	138.4829839
486	138.1710714
487	138.1211692
488	137.8695648
489	137.5993944
490	137.5651135
491	137.2451963
492	137.0548484
493	136.6813817
494	136.3092391
495	135.9997738
496	135.6408869
497	135.5957128
498	135.5584414
499	135.2272257
500	134.98191
501	134.6926133
502	134.4212087
503	134.0594452
504	133.8936315
505	133.7512406
506	133.4983291
507	133.4678191
508	133.4379838
509	133.4088077
510	132.9830279
511	132.7649156
512	132.5986795
513	132.4135309
514	132.2147516
515	131.8160881
516	131.5079691
517	131.2163225
518	130.9501608
519	130.9087359
520	130.7153642
521	130.4725466
522	130.291236
523	130.0341808
524	129.9040888
525	129.5947315
526	129.564154
527	129.2858882
528	129.1551276
529	129.1156431
530	129.0863031
531	128.7491056
532	128.5337168
533	128.5068569
534	128.205328
535	127.957464
536	127.7549215
537	127.4088517
538	127.3191987
539	127.2133364
540	127.1850917
541	127.0350278
542	126.7558408
543	126.4805791
544	126.3189604
545	126.1771691
546	126.1487585
547	125.9294839
548	125.9126513
549	125.8040507
550	125.575358
551	125.3406277
552	125.1404416
553	124.9316074
554	124.546123
555	124.2864882
556	124.114555
557	123.9539218
558	123.6806715
559	123.4017654
560	123.2640903
561	123.0932151
562	123.0668948
563	122.8007264
564	122.6076972
565	122.3049935
566	121.9648026
567	121.8635446
568	121.6466426
569	121.3674426
570	121.0369218
571	120.827811
572	120.5943098
573	120.4103319
574	120.1061429
575	119.972023
576	119.6398715
577	119.6140688
578	119.3554692
579	119.1677627
580	119.0298507
581	118.7309571
582	118.4536359
583	118.2308264
584	118.0296784
585	117.8391346
586	117.8128521
587	117.6227946
588	117.3414517
589	117.1494401
590	116.9396071
591	116.9237458
592	116.5245506
593	116.3836478
594	116.1660941
595	115.9850971
596	115.8174607
597	115.7049243
598	115.5257251
599	115.2193293
600	115.1325845
601	115.0399854
602	114.7915323
603	114.5443195
604	114.2435966
605	114.1510972
606	113.8813302
607	113.7198304
608	113.6053676
609	113.4893452
610	113.3193467
611	113.1336914
612	112.8064662
613	112.7177243
614	112.5870717
615	112.4492753
616	112.2658853
617	112.2286008
618	111.951197
619	111.7491052
620	111.5330614
621	111.2611259
622	111.0803807
623	110.8720058
624	110.6896677
625	110.5254103
626	110.286212
627	110.2033462
628	110.1584611
629	110.1114742
630	109.9772441
631	109.6877665
632	109.4803861
633	109.3069279
634	109.2038854
635	109.0208703
636	108.7388087
637	108.5859468
638	108.3811542
639	108.0384982
640	107.9959009
641	107.9632855
642	107.6769665
643	107.3893469
644	107.2852369
645	107.0383152
646	107.0049254
647	106.816576
648	106.6048398
649	106.5075544
650	106.3644886
651	106.2196522
652	106.0587186
653	105.5643095
654	105.279248
655	105.1366911
656	104.989655
657	104.7549525
658	104.602498
659	104.3947179
660	104.2748706
661	104.2418183
662	103.9502142
663	103.7842104
664	103.7264054
665	103.5676331
666	103.4109851
667	103.264823
668	103.1525566
669	102.922963
670	102.7229449
671	102.6115398
672	102.421345
673	102.2043078
674	102.1290491
675	102.1003752
676	102.0115264
677	101.8766511
678	101.7505471
679	101.5925872
680	101.5645115
681	101.531981
682	101.3112374
683	101.1652489
684	101.1185004
685	101.0882515
686	101.0571343
687	100.9140706
688	100.8912601
689	100.5844865
690	100.5551075
691	100.3699234
692	100.1074598
693	99.94646065
694	99.92758645
695	99.78389352
696	99.66110941
697	99.52946902
698	99.50077769
699	99.41974192
700	99.40149831
701	99.21248406
702	99.18661881
703	99.08106117
704	98.94431402
705	98.92314927
706	98.90581291
707	98.6164874
708	98.43657967
709	98.2588601
710	98.18961067
711	98.04907341
712	97.92310718
713	97.78714313
714	97.6654987
715	97.5532294
716	97.43820397
717	97.35908178
718	97.2316625
719	97.01528397
720	96.88109461
721	96.87299286
722	96.74850261
723	96.6478149
724	96.4386047
725	96.32163967
726	96.16001645
727	96.05695803
728	95.87410091
729	95.67825934
730	95.57585667
731	95.46633689
732	95.38556787
733	95.31474853
734	95.2008736
735	95.08456673
736	94.77997305
737	94.75618655
738	94.63521976
739	94.53691604
740	94.4044932
741	94.22273422
742	94.19954633
743	94.08327672
744	94.06058043
745	93.84727887
746	93.75550105
747	93.59408831
748	93.46600272
749	93.36394653
750	93.25730491
751	93.08230075
752	93.06316817
753	92.94163604
754	92.85574058
755	92.83379904
756	92.8122451
757	92.79116806
758	92.732593
759	92.64641353
760	92.61344281
761	92.50251575
762	92.3202347
763	92.22168068
764	92.09404483
765	92.06704301
766	92.04213506
767	91.88030619
768	91.73118335
769	91.56415616
770	91.41273008
771	91.28972533
772	91.177982
773	91.1702483
774	91.14470049
775	91.08812139
776	90.99028778
777	90.88796231
778	90.71230737
779	90.6033854
780	90.58415161
781	90.56536217
782	90.54677391
783	90.51819603
784	90.43495963
785	90.37384569
786	90.25254781
787	90.22518871
788	90.10652287
789	89.96892349
790	89.89090328
791	89.7673548
792	89.65146737
793	89.43168783
794	89.33727531
795	89.15041533
796	88.91791451
797	88.80740895
798	88.7181562
799	88.64665141
800	88.54235438
801	88.44899413
802	88.30813403
803	88.22091877
804	88.13864629
805	88.08408426
806	87.99004994
807	87.93294764
808	87.78096608
809	87.59591538
810	87.57618133
811	87.47839654
