iter	RMSE
420	194.9483328
421	194.2817415
422	194.2258495
423	193.6320826
424	193.2641056
425	192.6682631
426	192.4646355
427	192.1356265
428	191.6113226
429	190.9305542
430	190.7097026
431	190.5943434
432	189.8350153
433	189.7973747
434	189.3927787
435	188.9983264
436	188.581729
437	188.5268008
438	188.3793175
439	188.3295007
440	187.8212661
441	187.642755
442	187.3161493
443	186.863292
444	186.8100811
445	186.3002815
446	186.2484883
447	186.2001508
448	185.4540922
449	185.1523644
450	185.1024302
451	184.8418209
452	184.3425172
453	184.1888446
454	184.1400787
455	183.6455929
456	183.598102
457	183.3492518
458	183.0430336
459	182.7515998
460	182.4899901
461	182.0082128
462	181.8600252
463	181.8135205
464	181.6830585
465	181.5702851
466	181.3650286
467	181.2511384
468	181.2061713
469	180.615911
470	180.0872038
471	179.8987812
472	179.3403336
473	179.2645794
474	178.7923904
475	178.6367765
476	178.0063183
477	177.9702662
478	177.7114368
479	177.4023285
480	177.1311706
481	176.8842262
482	176.8491446
483	176.5421092
484	176.5253853
485	175.9238284
486	175.7681641
487	175.4966012
488	175.1675967
489	175.048956
490	174.6094526
491	174.5928965
492	174.4569875
493	174.1242125
494	173.7584504
495	173.6364121
496	173.4563855
497	173.4136134
498	173.3980177
499	173.1957418
500	172.9181947
501	172.6386977
502	172.4967698
503	172.4817437
504	172.1722847
505	171.7616025
506	171.5524274
507	171.2037674
508	170.9107351
509	170.4549937
510	170.0475842
511	169.9110812
512	169.6587167
513	169.213538
514	169.0989268
515	168.7384799
516	168.7235867
517	168.4561249
518	168.4416654
519	168.4276374
520	168.2374273
521	167.9689225
522	167.6680915
523	167.6543838
524	167.4324158
525	167.4003412
526	167.0355787
527	166.9050324
528	166.3504932
529	166.0649769
530	165.6251422
531	165.5089566
532	165.3046524
533	165.1930293
534	164.7779839
535	164.7381309
536	164.3056947
537	164.063195
538	163.8383909
539	163.7995117
540	163.5531918
541	163.3567464
542	162.9986189
543	162.7973941
544	162.4078028
545	161.9520195
546	161.599925
547	161.3907113
548	161.2503136
549	160.9028465
550	160.5859159
551	160.5732728
552	160.359745
553	159.9867191
554	159.8090184
555	159.4854732
556	159.2333152
557	159.2042248
558	159.07447
559	158.9024117
560	158.6135948
561	158.3868617
562	158.1939868
563	158.0786966
564	157.7201573
565	157.3317076
566	156.8551833
567	156.8248688
568	156.5947053
569	156.4941443
570	156.418739
571	156.2111048
572	155.8520381
573	155.8225808
574	155.4596969
575	155.2793437
576	154.8021549
577	154.3809517
578	154.3075022
579	154.1633149
580	154.1513936
581	153.6872295
582	153.5738106
583	153.4237365
584	153.087449
585	152.749065
586	152.6477896
587	152.2616974
588	151.9450977
589	151.6283473
590	151.6166712
591	151.4471553
592	151.2093948
593	151.1981818
594	150.8167611
595	150.6628386
596	150.5042128
597	150.4044959
598	150.3690743
599	150.3587831
600	150.0399686
601	149.6303949
602	149.3601688
603	149.1163862
604	148.823091
605	148.812913
606	148.6359798
607	148.4125633
608	148.1028574
609	148.0705818
610	147.8165185
611	147.6117376
612	147.2682291
613	147.0969358
614	147.0677697
615	146.9762437
616	146.9405629
617	146.9310971
618	146.7880674
619	146.6147974
620	146.5223939
621	146.1635977
622	146.1543504
623	145.954756
624	145.9457697
625	145.5227249
626	145.3276932
627	144.9195747
628	144.7409667
629	144.6331247
630	144.5940397
631	144.4065832
632	144.3012755
633	143.9723368
634	143.7263849
635	143.6399595
636	143.6312635
637	143.465105
638	143.4272956
639	143.3215315
640	143.1437258
641	142.9329443
642	142.8604682
643	142.7606718
644	142.5585266
645	142.4009127
646	142.1634502
647	142.1552774
648	142.1336754
649	142.0650196
650	142.0573296
651	142.0498613
652	141.8375507
653	141.5805052
654	141.3974563
655	141.1674851
656	141.0733429
657	140.8479261
658	140.7114587
659	140.5267124
660	140.4346183
661	140.1226546
662	139.7499474
663	139.5802051
664	139.408635
665	139.2159956
666	139.1105591
667	138.7707338
668	138.7097493
669	138.5630862
670	138.4163742
671	138.3930069
672	138.2256554
673	137.9106426
674	137.6335285
675	137.4343158
676	137.128046
677	136.9010852
678	136.7873593
679	136.7015867
680	136.5653547
681	136.4463674
682	136.1312706
683	135.9031593
684	135.7523109
685	135.5696361
686	135.4111717
687	135.2512122
688	135.0551787
689	134.850563
690	134.7017727
691	134.6485453
692	134.5088198
693	134.3371102
694	134.3300045
695	134.1840032
696	133.9208366
697	133.8357432
698	133.7071596
699	133.5508625
700	133.3441698
701	133.1619435
702	133.1097303
703	132.8561854
704	132.7277609
705	132.6206366
706	132.3863228
707	132.2903108
708	132.1438433
709	132.0082135
710	131.871965
711	131.8166881
712	131.7075018
713	131.7006568
714	131.3730421
715	131.251353
716	131.1039923
717	130.9695324
718	130.8834867
719	130.7788361
720	130.5612134
721	130.5112002
722	130.4143219
723	130.1477615
724	129.9985465
725	129.8500136
726	129.6675838
727	129.5126199
728	129.4640044
729	129.2740365
730	129.1810526
731	129.1333067
732	129.0686382
733	129.0328742
734	128.8670132
735	128.8116178
736	128.6701339
737	128.4774394
738	128.3344826
739	128.1701672
740	127.9348084
741	127.8129633
742	127.6659764
743	127.618824
744	127.512491
745	127.3763491
746	127.2291707
747	127.1235539
748	127.0582051
749	127.0294417
750	126.8964727
751	126.8897797
752	126.8559697
753	126.705704
754	126.5442981
755	126.3634943
756	126.3061163
757	126.1395956
758	126.13344
759	126.0330553
760	125.946905
761	125.6778889
762	125.5175035
763	125.2855452
764	125.2795591
765	125.2257907
766	125.0443701
767	124.9164348
768	124.7352539
769	124.5551746
770	124.251182
771	124.1616883
772	124.0420624
773	124.019896
774	123.9435422
775	123.7472176
776	123.680315
777	123.4487562
778	123.3179439
779	123.2160456
780	123.0985028
781	122.974269
782	122.8144707
783	122.6225987
784	122.4224133
785	122.170685
786	122.1490065
787	122.060889
788	121.9431028
789	121.8596952
790	121.8165911
791	121.6166595
792	121.5905363
793	121.5298755
794	121.2486404
795	121.1699286
796	121.0773636
797	120.9668831
798	120.8499403
799	120.7448974
800	120.6896989
801	120.5872724
802	120.5123615
803	120.3652373
804	120.3274277
805	120.1596522
806	120.1175415
807	120.0172805
808	119.8826076
809	119.8348644
810	119.8117722
811	119.5592049
812	119.497827
813	119.4694412
814	119.3570952
815	119.2910227
816	119.1165615
817	119.0215936
818	118.9942124
819	118.9015037
820	118.7231096
821	118.6294279
822	118.5154041
823	118.4158575
824	118.3228855
825	118.1979623
826	118.0927146
827	118.0180411
828	117.9530678
829	117.8431817
830	117.7424224
831	117.5803681
832	117.4590517
833	117.4345747
834	117.286847
835	117.2194732
836	117.1295458
837	116.9979253
838	116.9540669
839	116.7755315
840	116.6956765
841	116.6650834
842	116.4689248
843	116.3278925
844	116.3228411
845	116.1317005
846	116.0537765
847	115.9949884
848	115.9628431
849	115.8764436
850	115.7816909
851	115.7724132
852	115.7419665
853	115.6703346
854	115.5306215
855	115.3706738
856	115.2696385
857	115.2105405
858	115.1710702
859	115.1306493
860	114.89494
861	114.6617198
862	114.5785092
863	114.5452589
864	114.5042709
865	114.3309766
866	114.201832
867	114.0554863
868	113.9351039
869	113.8474695
870	113.78572
871	113.6556774
872	113.592929
873	113.521387
874	113.3544501
875	113.3000929
876	113.2289777
877	113.0376873
878	112.9614349
879	112.8862046
880	112.7017604
881	112.5444587
882	112.4274603
883	112.3052619
884	112.1624016
885	112.1060602
886	111.9732077
887	111.9214325
888	111.7871091
889	111.7145009
890	111.6668148
891	111.5769985
892	111.4020758
893	111.2131149
894	111.1629097
895	111.1039934
896	111.0500214
897	111.0457801
898	110.9839508
899	110.959664
900	110.8750356
901	110.7171301
902	110.6159379
903	110.5911834
904	110.493313
905	110.4195595
906	110.3997155
907	110.2169494
908	110.213066
909	110.1280196
910	110.0542026
911	109.9244571
912	109.8168262
913	109.7702356
914	109.6652203
915	109.5693422
916	109.3977448
917	109.2672769
918	109.2434298
919	109.173323
920	109.0968124
921	109.0256519
922	108.8830548
923	108.8599527
924	108.6361465
925	108.6290951
926	108.480896
927	108.3822197
928	108.3414762
929	108.2669442
930	108.1932506
931	107.9789254
932	107.8657154
933	107.8627941
934	107.664961
935	107.6000418
936	107.5506592
937	107.4949876
938	107.49233
939	107.4123709
940	107.4086832
941	107.355435
942	107.2763459
943	107.2738485
944	107.1887699
945	107.0936468
946	107.0108064
947	106.9164003
948	106.8705384
949	106.8221426
950	106.7570615
951	106.6855246
952	106.5641423
953	106.4611822
954	106.3812609
955	106.3371186
956	106.2636313
957	106.2276272
958	106.1441099
959	106.0533891
960	105.9300246
961	105.7934408
962	105.6380835
963	105.5950095
964	105.5153023
965	105.4455296
966	105.3814854
967	105.2765842
968	105.1223938
969	104.9486505
970	104.896597
971	104.8765083
972	104.7474187
973	104.6349858
974	104.5084774
975	104.4433698
976	104.2937513
977	104.2062135
978	104.1596222
979	104.0457895
980	103.8441829
981	103.7374968
982	103.7041747
983	103.5469211
984	103.5069939
985	103.4571834
986	103.4121416
987	103.3130877
988	103.185794
989	103.0988861
990	103.0767878
991	103.0112628
992	102.9490968
993	102.9131201
994	102.7810434
995	102.7463053
996	102.7020923
997	102.6364778
998	102.6028715
999	102.5341313
