iter	RMSE
531	158.1102254
532	158.0014887
533	157.9089379
534	157.7609293
535	157.491854
536	157.1954888
537	157.0572856
538	156.6766346
539	156.1695554
540	156.0142519
541	156.0010081
542	155.8023683
543	155.5390103
544	155.5260408
545	155.182987
546	155.1703009
547	155.0465561
548	154.982945
549	154.9150837
550	154.5116774
551	154.2888327
552	154.1836275
553	154.0641304
554	154.0520696
555	153.9262119
556	153.5341203
557	153.4445271
558	153.1601404
559	153.0170268
560	152.7187268
561	152.5556129
562	152.4505455
563	152.1647432
564	152.1530342
565	152.1416354
566	152.130538
567	152.1197336
568	151.7389711
569	151.4724989
570	151.2780649
571	151.2064131
572	151.0308383
573	151.0201917
574	150.6739121
575	150.3890079
576	150.2235944
577	150.1155143
578	150.0617021
579	150.0088562
580	149.9985967
581	149.8749384
582	149.7860522
583	149.5543872
584	149.2006786
585	148.9580536
586	148.868097
587	148.6928177
588	148.5227292
589	148.512611
590	148.3336514
591	148.2107517
592	147.8446357
593	147.5993306
594	147.2140574
595	146.8038887
596	146.6075923
597	146.5578995
598	146.230052
599	145.9175894
600	145.4763082
601	145.2328581
602	145.2229482
603	144.9332807
604	144.5270568
605	144.3496846
606	144.2932905
607	143.9354368
608	143.842282
609	143.6808697
610	143.6348339
611	143.6055139
612	143.2811783
613	142.9343496
614	142.7432324
615	142.6261934
616	142.3606803
617	142.1828881
618	142.0078665
619	141.8017096
620	141.6802957
621	141.6154152
622	141.5272061
623	141.3434972
624	141.3161497
625	141.227083
626	141.0081356
627	140.7433458
628	140.7333908
629	140.5810723
630	140.4417619
631	140.4080337
632	140.235609
633	140.0295416
634	139.9818699
635	139.8533373
636	139.6991695
637	139.6191026
638	139.3592345
639	139.2898716
640	139.1218666
641	139.0346166
642	138.989208
643	138.7167915
644	138.6874759
645	138.4275569
646	138.0344042
647	137.926109
648	137.5553795
649	137.3624469
650	137.2562047
651	137.1397745
652	136.912449
653	136.666847
654	136.4298828
655	136.1944097
656	135.9232872
657	135.7396078
658	135.5888144
659	135.5226773
660	135.4783574
661	135.334712
662	135.0998583
663	134.9162972
664	134.8629024
665	134.7538525
666	134.5373272
667	134.3524913
668	134.0965779
669	133.9747922
670	133.8796899
671	133.7162902
672	133.550655
673	133.3022815
674	133.177081
675	133.0046675
676	132.9457282
677	132.7579127
678	132.6629772
679	132.6540105
680	132.5513317
681	132.5098192
682	132.4093334
683	132.1756207
684	132.0468425
685	132.0381707
686	131.8966607
687	131.8539551
688	131.7527585
689	131.6073024
690	131.5677609
691	131.3427415
692	131.2034685
693	131.0870074
694	130.7436176
695	130.6329045
696	130.5378118
697	130.5131938
698	130.1748533
699	129.894117
700	129.7446782
701	129.6449815
702	129.4440808
703	129.3558083
704	129.2497492
705	129.0638373
706	128.8779462
707	128.6975142
708	128.5471578
709	128.5130617
710	128.382298
711	128.3162326
712	128.2936457
713	128.082424
714	127.9826648
715	127.8677815
716	127.7621497
717	127.7107568
718	127.4932496
719	127.4142514
720	127.4082792
721	127.3239512
722	127.1184352
723	127.0162202
724	126.8562394
725	126.7560549
726	126.5889028
727	126.461754
728	126.3673571
729	126.0917215
730	126.0404016
731	126.0060058
732	125.7509726
733	125.6547427
734	125.6149882
735	125.4458908
736	125.3537806
737	125.291204
738	125.0966609
739	124.8720796
740	124.6760117
741	124.4569154
742	124.4070397
743	124.235043
744	124.1237
745	123.9589339
746	123.9229779
747	123.8376
748	123.6232777
749	123.4939947
750	123.2954041
751	123.2713395
752	123.1377726
753	123.0706078
754	122.9930962
755	122.8560683
756	122.7466821
757	122.6445185
758	122.4508245
759	122.2662285
760	122.1201517
761	122.058972
762	122.0058184
763	121.7999525
764	121.7132394
765	121.636115
766	121.4241428
767	121.3788107
768	121.2276135
769	121.0183697
770	120.8332091
771	120.6672141
772	120.4772587
773	120.3740142
774	120.3033056
775	120.2085451
776	120.1445136
777	120.1083217
778	120.0180242
779	119.9370943
780	119.8369341
781	119.6655372
782	119.5362233
783	119.4130662
784	119.1997275
785	119.1944988
786	119.1347682
787	119.1277544
788	119.0555383
789	118.8894249
790	118.8497722
791	118.6891713
792	118.6574485
793	118.6035951
794	118.504119
795	118.3834847
796	118.352783
797	118.1633829
798	118.0421567
799	117.7767056
800	117.6389652
801	117.5848093
802	117.3263901
803	117.3210644
804	117.1528566
805	117.1164905
806	116.9439395
807	116.8239691
808	116.4723701
809	116.3984064
810	116.1566518
811	116.0351853
812	115.8645981
813	115.6241525
814	115.5680346
815	115.5177679
816	115.3516622
817	115.1945694
818	115.0040086
819	114.9297426
820	114.7569875
821	114.6424438
822	114.606984
823	114.5242396
824	114.4943427
825	114.3845026
826	114.2566649
827	114.2517523
828	114.2286919
829	114.1508801
830	113.890652
831	113.8406503
832	113.7426355
833	113.559258
834	113.4898224
835	113.375404
836	113.1993676
837	113.0538175
838	112.9942217
839	112.9202042
840	112.820007
841	112.7962825
842	112.6720305
843	112.588671
844	112.4439183
845	112.2098583
846	112.2051239
847	112.1364001
848	111.9619559
849	111.9349988
850	111.880363
851	111.776927
852	111.6658784
853	111.4870178
854	111.2573369
855	111.1420814
856	111.0234094
857	110.783017
858	110.683116
859	110.520143
860	110.4772048
861	110.389206
862	110.2661581
863	110.1253074
864	109.8978787
865	109.8932493
866	109.755607
867	109.5824678
868	109.5313371
869	109.5045193
870	109.3199804
871	109.2168717
872	109.1439632
873	109.0806739
874	109.0415228
875	108.9816846
876	108.8973723
877	108.7577824
878	108.6897898
879	108.6645782
880	108.6278863
881	108.6234809
882	108.6035741
883	108.4800908
884	108.4741037
885	108.4488173
886	108.3475772
887	108.2296661
888	108.0994443
889	108.0491825
890	107.8964092
891	107.6491315
892	107.54974
893	107.4943083
894	107.349112
895	107.1454451
896	107.0596519
897	106.9367896
898	106.8931607
899	106.8234743
900	106.7174695
901	106.6241066
902	106.4387123
903	106.3720139
904	106.2227586
905	106.1988227
906	106.0122385
907	105.8753179
908	105.7360407
909	105.6438134
910	105.5165801
911	105.3453518
912	105.2733905
913	105.1556653
914	105.053464
915	104.9355576
916	104.8521715
917	104.6976219
918	104.5375583
919	104.51813
920	104.4651557
921	104.3013296
922	104.2836089
923	104.2793262
924	104.1686466
925	104.021703
926	103.97621
927	103.8145932
928	103.7388933
929	103.6307524
930	103.5365512
931	103.5184501
932	103.3961134
933	103.2398732
934	103.2225806
935	103.1277814
936	103.0241712
937	102.8952817
938	102.7377829
939	102.6263755
940	102.5552945
941	102.4340018
942	102.215226
943	102.186691
944	102.1825095
945	102.106213
946	102.0614475
947	101.9195904
948	101.8010828
949	101.6858102
950	101.5689537
951	101.4108283
952	101.2769332
953	101.2146511
954	101.0689508
955	101.0310149
956	100.9318556
957	100.9149699
958	100.8380249
959	100.7405743
960	100.5701746
961	100.4858555
962	100.4340225
963	100.4284133
964	100.2281049
965	100.1667312
966	100.0362899
967	99.93939146
968	99.89677978
969	99.84425624
970	99.75844421
971	99.66385204
972	99.65841454
973	99.60899815
974	99.60515506
975	99.50379793
976	99.48747552
977	99.42934167
978	99.37313565
979	99.31230232
980	99.27427884
981	99.1961571
982	99.0846564
983	99.04102506
984	99.03725297
985	98.97714936
986	98.90308398
987	98.84177275
988	98.79195085
989	98.69550153
990	98.65331626
991	98.54161469
992	98.42724474
993	98.35471904
994	98.33567184
995	98.26954809
996	98.16865055
997	98.0535038
998	98.038495
999	97.95319091
