iter	Passed	Remaining
567	4022	3059
568	4028	3051
569	4035	3044
570	4041	3036
571	4048	3029
572	4054	3021
573	4061	3014
574	4067	3006
575	4074	2999
576	4080	2991
577	4087	2984
578	4092	2975
579	4098	2968
580	4104	2960
581	4110	2952
582	4116	2944
583	4122	2936
584	4128	2928
585	4134	2920
586	4142	2914
587	4148	2906
588	4155	2899
589	4161	2891
590	4167	2884
591	4173	2876
592	4182	2870
593	4188	2862
594	4195	2855
595	4201	2847
596	4208	2840
597	4213	2832
598	4220	2825
599	4229	2819
600	4235	2811
601	4243	2805
602	4249	2797
603	4256	2790
604	4262	2782
605	4268	2775
606	4279	2770
607	4285	2762
608	4291	2755
609	4297	2747
610	4304	2740
611	4309	2732
612	4316	2724
613	4326	2719
614	4336	2714
615	4342	2706
616	4349	2700
617	4356	2692
618	4362	2685
619	4370	2678
620	4377	2671
621	4383	2663
622	4390	2656
623	4396	2648
624	4403	2641
625	4408	2634
626	4417	2628
627	4423	2620
628	4430	2613
629	4436	2605
630	4443	2598
631	4450	2591
632	4458	2584
633	4465	2577
634	4471	2570
635	4479	2563
636	4485	2556
637	4493	2549
638	4499	2542
639	4506	2534
640	4512	2527
641	4518	2519
642	4525	2512
643	4531	2504
644	4538	2497
645	4544	2490
646	4551	2483
647	4557	2475
648	4567	2470
649	4574	2463
650	4580	2455
651	4587	2448
652	4593	2441
653	4600	2433
654	4606	2426
655	4614	2420
656	4620	2412
657	4628	2405
658	4637	2399
659	4644	2392
660	4653	2386
661	4662	2380
662	4671	2374
663	4680	2368
664	4687	2361
665	4692	2353
666	4698	2345
667	4705	2338
668	4720	2335
669	4726	2328
670	4736	2322
671	4744	2315
672	4751	2308
673	4756	2300
674	4766	2294
675	4774	2288
676	4780	2280
677	4789	2274
678	4798	2268
679	4804	2261
680	4815	2255
681	4823	2249
682	4829	2241
683	4842	2237
684	4853	2231
685	4858	2223
686	4863	2215
687	4873	2210
688	4879	2202
689	4887	2195
690	4893	2188
691	4903	2182
692	4911	2175
693	4917	2168
694	4929	2163
695	4940	2157
696	4945	2149
697	4953	2143
698	4964	2137
699	4970	2130
700	4977	2122
701	4979	2113
702	4990	2108
703	4998	2101
704	5003	2093
705	5009	2086
706	5017	2079
707	5023	2071
708	5030	2064
709	5038	2058
710	5044	2050
711	5050	2043
712	5060	2037
713	5067	2029
714	5075	2022
715	5081	2015
716	5089	2008
717	5095	2001
718	5101	1993
719	5112	1988
720	5118	1980
721	5124	1973
722	5134	1967
723	5140	1959
724	5146	1952
725	5152	1944
726	5163	1938
727	5172	1932
728	5179	1925
729	5186	1918
730	5195	1911
731	5201	1904
732	5208	1897
733	5212	1888
734	5219	1882
735	5229	1875
736	5234	1868
737	5242	1861
738	5249	1854
739	5255	1846
740	5261	1839
741	5265	1830
742	5276	1825
743	5283	1817
744	5290	1810
745	5299	1804
746	5305	1796
747	5312	1789
748	5321	1783
749	5328	1776
750	5336	1769
751	5343	1762
752	5349	1754
753	5357	1747
754	5365	1741
755	5371	1733
756	5379	1726
757	5385	1719
758	5390	1711
759	5402	1706
760	5408	1698
761	5414	1691
762	5424	1684
763	5430	1677
764	5438	1670
765	5446	1663
766	5453	1656
767	5462	1650
768	5472	1643
769	5481	1637
770	5488	1630
771	5493	1622
772	5502	1615
773	5508	1608
774	5517	1601
775	5524	1594
776	5532	1587
777	5540	1581
778	5546	1573
779	5556	1567
780	5568	1561
781	5574	1553
782	5581	1546
783	5587	1539
784	5595	1532
785	5603	1525
786	5609	1518
787	5617	1511
788	5631	1506
789	5637	1498
790	5645	1491
791	5650	1484
792	5659	1477
793	5665	1469
794	5673	1462
795	5679	1455
796	5688	1448
797	5695	1441
798	5702	1434
799	5710	1427
800	5717	1420
801	5724	1413
802	5734	1406
803	5740	1399
804	5757	1394
805	5763	1387
806	5771	1380
807	5777	1372
808	5784	1365
809	5790	1358
810	5800	1351
811	5808	1344
812	5814	1337
813	5822	1330
814	5828	1323
815	5838	1316
816	5844	1309
817	5850	1301
818	5858	1294
819	5864	1287
820	5870	1279
821	5879	1273
822	5885	1265
823	5894	1259
824	5900	1251
825	5909	1244
826	5918	1238
827	5924	1230
828	5933	1223
829	5937	1216
830	5945	1209
831	5957	1202
832	5963	1195
833	5969	1188
834	5980	1181
835	5985	1174
836	5993	1167
837	5999	1159
838	6007	1152
839	6014	1145
840	6022	1138
841	6029	1131
842	6040	1124
843	6046	1117
844	6054	1110
845	6062	1103
846	6068	1096
847	6076	1089
848	6082	1081
849	6089	1074
850	6096	1067
851	6102	1060
852	6108	1052
853	6114	1045
854	6120	1038
855	6127	1030
856	6138	1024
857	6145	1017
858	6153	1010
859	6158	1002
860	6166	995
861	6172	988
862	6178	980
863	6184	973
864	6191	966
865	6197	959
866	6204	951
867	6210	944
868	6217	937
869	6223	930
870	6232	923
871	6238	915
872	6244	908
873	6250	901
874	6256	893
875	6263	886
876	6270	879
877	6279	872
878	6285	865
879	6293	858
880	6302	851
881	6308	843
882	6315	836
883	6321	829
884	6326	822
885	6332	814
886	6338	807
887	6344	800
888	6352	793
889	6358	785
890	6365	778
891	6371	771
892	6377	764
893	6384	756
894	6393	750
895	6399	742
896	6406	735
897	6412	728
898	6419	721
899	6425	713
900	6431	706
901	6440	699
902	6446	692
903	6454	685
904	6460	678
905	6469	671
906	6476	664
907	6483	656
908	6488	649
909	6497	642
910	6503	635
911	6509	628
912	6534	622
913	6545	615
914	6556	609
915	6563	601
916	6567	594
917	6576	587
918	6586	580
919	6593	573
920	6600	566
921	6608	559
922	6615	551
923	6621	544
924	6629	537
925	6636	530
926	6643	523
927	6650	515
928	6657	508
929	6663	501
930	6669	494
931	6675	487
932	6681	479
933	6687	472
934	6693	465
935	6700	458
936	6706	450
937	6713	443
938	6719	436
939	6725	429
940	6732	422
941	6739	414
942	6746	407
943	6753	400
944	6760	393
945	6766	386
946	6775	379
947	6780	371
948	6790	364
949	6796	357
950	6803	350
951	6813	343
952	6819	336
953	6827	329
954	6835	322
955	6840	314
956	6848	307
957	6854	300
958	6862	293
959	6868	286
960	6876	279
961	6883	271
962	6890	264
963	6896	257
964	6903	250
965	6911	243
966	6917	236
967	6924	228
968	6932	221
969	6938	214
970	6943	207
971	6948	200
972	6955	193
973	6961	185
974	6968	178
975	6973	171
976	6984	164
977	6992	157
978	6997	150
979	7005	142
980	7011	135
981	7019	128
982	7024	121
983	7033	114
984	7038	107
985	7044	100
986	7051	92
987	7055	85
988	7060	78
989	7065	71
990	7072	64
991	7078	57
992	7085	49
993	7089	42
994	7094	35
995	7099	28
996	7106	21
997	7110	14
998	7118	7
999	7122	0
7079	0
