iter	RMSE
161	263.4061331
162	261.6234081
163	260.6106315
164	259.3555886
165	257.5429736
166	257.0675027
167	256.1918076
168	255.5918853
169	254.7723752
170	253.9976447
171	252.5305557
172	251.162857
173	249.7965337
174	248.8429504
175	247.5620901
176	246.5847911
177	246.1743712
178	245.6061834
179	244.409005
180	243.9641063
181	243.3227317
182	242.5703608
183	242.2176914
184	240.6318847
185	239.5652163
186	238.8394581
187	237.7703991
188	237.2496512
189	235.7486193
190	234.9609726
191	233.1681388
192	232.1107237
193	231.7100869
194	230.7468363
195	229.8799305
196	229.3380111
197	228.6443364
198	228.055358
199	226.9450789
200	226.137861
201	225.3406019
202	224.5805036
203	222.8587412
204	221.9293274
205	220.4013735
206	219.9461954
207	219.0217913
208	218.6657091
209	217.8694794
210	216.3417706
211	215.386352
212	214.8453098
213	214.4316731
214	214.1953211
215	213.9738827
216	213.1129556
217	212.3726471
218	211.5800952
219	210.7927965
220	210.49984
221	210.1889946
222	209.8042486
223	209.7304481
224	208.3943296
225	207.8155958
226	207.4085488
227	206.2808075
228	206.1491059
229	205.7410855
230	204.5862066
231	204.478846
232	204.2164373
233	203.6536709
234	203.4917071
235	202.8239915
236	202.2940951
237	201.5747814
238	201.501153
239	200.818293
240	200.4557942
241	200.3848197
242	199.8933024
243	199.2472289
244	198.6058814
245	197.6485513
246	197.052281
247	196.9832558
248	196.2802757
249	196.2130874
250	196.1479943
251	195.8310402
252	195.2695871
253	194.5283145
254	193.5356165
255	193.1579745
256	192.3649902
257	191.9200589
258	191.5048881
259	191.3514964
260	191.3007956
261	190.7098555
262	189.7777107
263	189.2668009
264	189.1475557
265	188.7442892
266	188.533268
267	188.1028328
268	187.9870613
269	187.4164773
270	186.9773427
271	186.1978471
272	185.8398463
273	185.7264151
274	185.2181062
275	184.3860196
276	184.3121215
277	184.2512066
278	183.4101465
279	182.9358636
280	182.8948555
281	182.391637
282	181.7590758
283	181.3706719
284	181.312153
285	180.6708283
286	180.2570705
287	179.7908223
288	178.9838028
289	178.5996713
290	178.0676234
291	177.2265035
292	176.5602319
293	176.2122124
294	175.7086289
295	175.2181071
296	174.2768984
297	173.7467329
298	173.2804304
299	173.0939322
300	172.3223214
301	171.7606298
302	171.1921518
303	171.1476578
304	170.4870497
305	170.4471002
306	170.1713594
307	169.832391
308	169.3174166
309	168.7429734
310	168.3728171
311	167.7600863
312	167.2083107
313	166.5508491
314	166.3726024
315	166.055361
316	165.5077677
317	165.3381088
318	164.6387263
319	164.4775547
320	164.1448125
321	163.6884817
322	163.3335148
323	162.9560664
324	162.9181852
325	162.3417461
326	161.7974853
327	161.3941819
328	161.3573769
329	160.8855804
330	160.7847883
331	160.3122906
332	160.0608506
333	159.8137487
334	159.7781018
335	159.7434033
336	159.1575653
337	158.4482691
338	157.9123023
339	157.8094489
340	157.1874344
341	156.8852227
342	156.4391164
343	156.1436271
344	156.1092514
345	155.7192496
346	155.2288668
347	154.9127469
348	154.4183797
349	154.2679805
350	154.0776019
351	153.3046959
352	152.9522847
353	152.6780066
354	152.574456
355	152.2166098
356	151.792236
357	151.6068593
358	151.5729205
359	151.2635893
360	151.0576658
361	151.0244747
362	150.9921556
363	150.7245601
364	150.1239161
365	149.7413597
366	149.3677856
367	148.9982388
368	148.8903992
369	148.578917
370	148.4773774
371	148.1204415
372	147.9527504
373	147.7223836
374	147.572383
375	147.0764885
376	146.7583896
377	146.7271015
378	146.1002223
379	145.8641479
380	145.5783524
381	145.3799651
382	145.1566646
383	144.6047497
384	144.5740937
385	144.5442334
386	144.5183111
387	144.1181491
388	143.8131342
389	143.767928
390	143.6405376
391	143.2865923
392	143.1594176
393	143.1156806
394	143.053774
395	143.025396
396	142.4015623
397	142.1971486
398	142.1562341
399	142.0615272
400	141.9039965
401	141.8762435
402	141.4202375
403	141.1076574
404	140.8986521
405	140.8715216
406	140.6254557
407	140.5989948
408	140.4995106
409	140.4600711
410	139.9387663
411	139.789695
412	139.3780769
413	139.1863815
414	138.6566561
415	138.5356156
416	138.4527856
417	137.8727826
418	137.7933648
419	137.3558048
420	137.0837662
421	137.0576895
422	136.9888763
423	136.728101
424	136.530585
425	136.1737922
426	136.0965914
427	135.9891443
428	135.7438041
429	135.1576112
430	134.827324
431	134.720204
432	134.6961767
433	134.5332759
434	134.0609105
435	133.8369371
436	133.3007607
437	132.9869992
438	132.2911067
439	131.858499
440	131.6907569
441	131.3689677
442	131.1694532
443	131.0974364
444	130.7804397
445	130.5376077
446	130.3133548
447	130.1237309
448	129.9374087
449	129.769618
450	129.7440045
451	129.5830767
452	129.3399105
453	128.9601652
454	128.4265698
455	128.2109167
456	128.043747
457	127.9814114
458	127.8753738
459	127.6534317
460	127.5391739
461	127.3389029
462	127.2259612
463	127.0371335
464	126.9866848
465	126.4279922
466	125.9020119
467	125.8457954
468	125.6129806
469	125.4438425
470	125.3200955
471	124.9054858
472	124.7617936
473	124.6998694
474	124.6449704
475	124.5538028
476	124.1037535
477	123.7432247
478	123.5691078
479	123.3778771
480	123.0034307
481	122.9123835
482	122.455481
483	122.2573735
484	122.0922699
485	121.6589001
486	121.6318556
487	121.6070862
488	121.5811193
489	121.5575068
490	121.5266577
491	121.4294202
492	121.3995366
493	121.2125039
494	120.9011355
495	120.8035747
496	120.5248655
497	120.2491723
498	119.8743341
499	119.5794577
500	119.5555796
501	119.5328472
502	119.266088
503	119.1011204
504	119.0092197
505	118.8516335
506	118.8295156
507	118.6279385
508	118.4539924
509	118.3704853
510	118.0481882
511	117.833206
512	117.4328306
513	117.0387499
514	117.0024134
515	116.8869483
516	116.8647945
517	116.7851207
518	116.4673688
519	116.3583653
520	116.2560922
521	116.1649576
522	115.9076061
523	115.5330647
524	115.3505738
525	115.0171898
526	114.6199099
527	114.5421069
528	114.4132
529	114.1924407
530	114.0372105
531	113.8767536
532	113.853539
533	113.7351068
534	113.6271697
535	113.2929079
536	113.0062705
537	112.7680818
538	112.5319296
539	112.5091055
540	112.4881931
541	112.3223342
542	111.9935778
543	111.9730696
544	111.6733141
545	111.4906001
546	111.392143
547	111.1805751
548	111.1222606
549	111.0280658
550	110.8508808
551	110.5451625
552	110.3481867
553	110.3020485
554	110.2112097
555	109.9512437
556	109.7914794
557	109.5812929
558	109.4459915
559	109.3154845
560	109.2954729
561	109.0579057
562	108.8078921
563	108.5058172
564	108.3433334
565	108.0728076
566	107.9367961
567	107.7211244
568	107.5680435
569	107.3654547
570	107.2997383
571	106.9644434
572	106.7888188
573	106.4921536
574	106.2635523
575	106.0946138
576	105.9046504
577	105.7426091
578	105.6495365
579	105.4199568
580	105.2158055
581	105.0906896
582	104.7592279
583	104.5078981
584	104.3529321
585	104.2068109
586	104.001503
587	103.9811409
588	103.8822919
589	103.8391898
590	103.6633433
591	103.638303
592	103.4654456
593	103.3671487
594	103.2295974
595	102.9826046
596	102.7326621
597	102.5057618
598	102.3531002
599	102.1244103
600	102.1045082
601	101.9481577
602	101.7426114
603	101.5969742
604	101.4979623
605	101.3933126
606	101.2323716
607	101.2108719
608	101.1871883
609	101.0406277
610	100.818407
611	100.7937826
612	100.703306
613	100.5179752
614	100.4987457
615	100.4781262
616	100.3870009
617	100.2913671
618	100.1478542
619	100.1294502
620	100.0223012
621	99.91494707
622	99.79766364
623	99.65363477
624	99.56970726
625	99.39858781
626	99.23661478
627	99.074895
628	98.92983706
629	98.81334543
630	98.67486348
631	98.52365089
632	98.41912429
633	98.4010834
634	98.23385159
635	98.21623787
636	98.10888116
637	97.99265295
638	97.88563923
639	97.7275889
640	97.51547643
641	97.46969464
642	97.37288094
643	97.26359251
644	97.07026923
645	96.9699298
646	96.72908986
647	96.47779816
648	96.3235115
649	96.14983854
650	95.95023797
651	95.79295502
652	95.68238798
653	95.66288305
654	95.59372814
655	95.47514532
656	95.3769221
657	95.35971372
658	95.21543926
659	95.01996314
660	95.00123501
661	94.81859708
662	94.76615071
663	94.63837734
664	94.43042083
665	94.24301319
666	94.22489529
667	94.00877263
668	93.83795358
669	93.69260462
670	93.56923976
671	93.43340501
672	93.27122537
673	93.18319942
674	93.15582153
675	93.02272502
676	92.95954219
677	92.87342133
678	92.7924277
679	92.64251453
680	92.44989658
681	92.30339027
682	92.09137209
683	91.97422438
684	91.91962362
685	91.79604671
686	91.70603642
687	91.5621281
688	91.41482593
689	91.3984173
690	91.26151447
691	91.08593507
692	91.0232931
693	90.94607708
694	90.86716995
695	90.83511304
696	90.71772757
697	90.59837112
698	90.55516947
699	90.52976304
700	90.48681963
701	90.47983805
702	90.39584197
703	90.28626828
704	90.18031702
705	90.10843473
706	89.96252564
707	89.79029853
708	89.69246588
709	89.60115175
710	89.51067512
711	89.41629413
712	89.25499705
713	89.16703738
714	89.04685108
715	88.9437771
716	88.86178479
717	88.77393294
718	88.68862508
719	88.60298178
720	88.54818634
721	88.43174243
722	88.37240312
723	88.30431753
724	88.23640036
725	88.16348458
726	88.00768787
727	87.90588205
728	87.81803354
729	87.60692885
730	87.44694205
731	87.38269737
732	87.30034218
733	87.29340062
734	87.13633702
735	87.05561501
736	86.97641238
737	86.9148524
738	86.86488433
739	86.79138749
740	86.75637966
741	86.74955552
742	86.73066086
743	86.62053386
744	86.42400683
745	86.4084608
746	86.27392169
747	86.13323183
748	86.04070956
749	85.95457479
750	85.90913469
751	85.84811311
752	85.78324328
753	85.70227471
754	85.68747567
755	85.61950472
756	85.60508137
757	85.59185355
758	85.56955768
759	85.54913865
760	85.42189627
761	85.28175798
762	85.09984603
763	84.99152379
764	84.92747217
765	84.81913395
766	84.76656977
767	84.69334383
768	84.67348068
769	84.64634683
770	84.55082181
771	84.53151037
772	84.42397468
773	84.31052487
774	84.22440285
775	84.14689042
776	84.08127655
777	83.89847894
778	83.83593588
779	83.73710702
780	83.59169342
781	83.41506263
782	83.35716127
783	83.30668204
784	83.24509056
785	83.22985622
786	83.05500068
787	83.00178627
788	82.91224377
789	82.81855635
790	82.72014372
791	82.70124866
792	82.63092596
793	82.55422016
794	82.54042223
795	82.52140495
796	82.42233376
797	82.32047945
798	82.25289125
799	82.12633582
800	82.07416576
801	82.01626795
802	81.90029106
803	81.84133673
804	81.78529974
805	81.60543081
806	81.5369414
807	81.43116394
808	81.36688219
809	81.23593379
810	81.14482449
811	81.00869329
812	80.94849117
813	80.89649328
814	80.88341644
815	80.73472807
816	80.61981497
817	80.5191177
818	80.50631981
819	80.3475055
820	80.21560954
821	80.13908317
822	80.08306649
823	80.02943766
824	79.97599301
825	79.84769655
826	79.76693098
827	79.69347049
828	79.60439219
829	79.5827743
830	79.49607331
831	79.41439241
832	79.25799145
833	79.24556921
834	79.19544602
835	79.12051439
836	79.0043493
837	78.95898075
838	78.85461744
839	78.71672065
840	78.66389275
841	78.61985229
842	78.55731652
843	78.42883232
844	78.41674956
845	78.31944339
846	78.1757603
847	78.0903888
848	78.02586372
849	78.01404113
850	77.95119732
851	77.82954987
852	77.72670901
853	77.65879638
854	77.55917943
855	77.51330726
856	77.37828918
857	77.2309159
858	77.11939501
859	77.10776262
860	77.001292
861	76.92711209
862	76.84675185
863	76.74845396
864	76.68719093
865	76.61792744
866	76.56324098
867	76.46412533
868	76.32548858
869	76.22533948
870	76.13538732
871	75.99684528
872	75.86771527
873	75.81600217
874	75.78413339
875	75.71060204
876	75.57586321
877	75.51122481
878	75.46238903
879	75.35654776
880	75.2591736
881	75.22881299
882	75.12694389
883	74.98445726
884	74.89977548
885	74.85469907
886	74.79090781
887	74.75058768
888	74.6123222
889	74.57235637
890	74.52763233
891	74.48877334
892	74.44894357
893	74.42870023
894	74.3297162
895	74.31599874
896	74.25626736
897	74.22703844
898	74.10503916
899	74.05536613
900	74.00334476
901	73.92306627
902	73.87456561
903	73.79694412
904	73.73676328
905	73.63363173
906	73.58764667
907	73.56858185
908	73.50783649
909	73.43119057
910	73.3960706
911	73.2850036
912	73.15391137
913	73.04130458
914	72.98467694
915	72.88733725
916	72.87049622
917	72.81967836
918	72.75357206
919	72.67315585
920	72.59313633
921	72.52437165
922	72.43704197
923	72.38435339
924	72.28471536
925	72.16119079
926	72.04479937
927	72.00489449
928	71.97010937
929	71.86043827
930	71.80511879
931	71.78323159
932	71.68793962
933	71.6029671
934	71.54975858
935	71.46891432
936	71.41669471
937	71.33148639
938	71.28898355
939	71.22774877
940	71.19478258
941	71.09718084
942	71.061758
943	70.975025
944	70.91808267
945	70.82793014
946	70.7814892
947	70.74837802
948	70.69547134
949	70.66676713
950	70.55791497
951	70.50715044
952	70.41921548
953	70.33181067
954	70.30820771
955	70.23851784
956	70.10224592
957	69.99553329
958	69.8912678
959	69.80869497
960	69.70570367
961	69.6483445
962	69.59551956
963	69.5175332
964	69.44663707
965	69.4019433
966	69.37659177
967	69.34405657
968	69.2786495
969	69.23014381
970	69.196561
971	69.15583367
972	69.09214753
973	69.0364353
974	69.01164594
975	68.99740359
976	68.93390408
977	68.89468342
978	68.86508452
979	68.79875896
980	68.70417505
981	68.67707924
982	68.66326828
983	68.5302113
984	68.48679308
985	68.44811099
986	68.4028364
987	68.36848443
988	68.3474426
989	68.27433886
990	68.20199562
991	68.16828871
992	68.12547912
993	68.01253442
994	67.87268285
995	67.79574001
996	67.7638079
997	67.69731159
998	67.68434301
999	67.65197147
