iter	RMSE
133	79.67712927
134	78.58474991
135	77.66021876
136	76.70942794
137	75.73126837
138	74.78453483
139	73.93803479
140	73.01231071
141	72.10635047
142	71.33744129
143	70.47541991
144	69.69136323
145	68.97860264
146	68.13427182
147	67.33747155
148	66.62701854
149	65.90555592
150	65.21969399
151	64.56226186
152	63.77805806
153	63.10556696
154	62.47793243
155	61.74883803
156	61.10886261
157	60.54482905
158	60.03082184
159	59.4900742
160	58.94016133
161	58.30218351
162	57.82808093
163	57.22713215
164	56.58931105
165	56.1773578
166	55.74995546
167	55.21717944
168	54.77620683
169	54.19874997
170	53.67786232
171	53.24095402
172	52.72082106
173	52.3099324
174	51.91929263
175	51.52002079
176	51.06566595
177	50.63099393
178	50.22353609
179	49.7719214
180	49.29579533
181	48.79733523
182	48.47426631
183	48.03880224
184	47.70587955
185	47.259085
186	46.78926593
187	46.38575291
188	45.94160059
189	45.53432403
190	45.17176299
191	44.71071452
192	44.30946443
193	43.9757826
194	43.53011894
195	43.25478042
196	42.95278105
197	42.63360621
198	42.35492558
199	42.04978202
200	41.65578462
201	41.29915787
202	41.02169149
203	40.65381381
204	40.37169066
205	40.09773298
206	39.7571791
207	39.43496973
208	39.18345133
209	38.94043094
210	38.7089036
211	38.3495801
212	38.04393634
213	37.80633972
214	37.52553925
215	37.24306624
216	36.97876455
217	36.70056847
218	36.51656068
219	36.30309925
220	36.10329286
221	35.86452947
222	35.60607005
223	35.42161213
224	35.22209421
225	35.01395326
226	34.78656391
227	34.57095767
228	34.38136403
229	34.16843941
230	33.9789931
231	33.81131512
232	33.59215342
233	33.35784202
234	33.17313416
235	32.90713142
236	32.6669994
237	32.45797105
238	32.29661501
239	32.15300943
240	31.94690374
241	31.68276111
242	31.53720245
243	31.39832845
244	31.17762404
245	30.90106941
246	30.67286949
247	30.52779086
248	30.36221657
249	30.11503124
250	29.94153083
251	29.80968423
252	29.60873798
253	29.39348467
254	29.20974795
255	29.0791659
256	28.89840378
257	28.76072045
258	28.66881325
259	28.49301886
260	28.38581214
261	28.28091812
262	28.08783901
263	27.94569015
264	27.79207635
265	27.6533189
266	27.56672229
267	27.46607973
268	27.29748901
269	27.14537487
270	27.03531683
271	26.92196522
272	26.84594409
273	26.73292226
274	26.64227573
275	26.52406482
276	26.38986715
277	26.29075249
278	26.17985283
279	26.0643487
280	25.93089561
281	25.82987729
282	25.72930834
283	25.57217079
284	25.4701271
285	25.35761619
286	25.27393261
287	25.186433
288	25.09762618
289	25.0196634
290	24.87034081
291	24.75708005
292	24.66795187
293	24.5539437
294	24.46758329
295	24.40063733
296	24.25664438
297	24.15581603
298	24.04316443
299	23.93889234
300	23.787036
301	23.68356142
302	23.56343351
303	23.46855082
304	23.39925737
305	23.31294451
306	23.23445782
307	23.16262127
308	23.09462834
309	22.95183408
310	22.88534337
311	22.75152046
312	22.62017558
313	22.50502245
314	22.44441207
315	22.33756375
316	22.21291641
317	22.11741984
318	22.06191381
319	21.98376691
320	21.92473467
321	21.86507538
322	21.80817745
323	21.65936501
324	21.60488793
325	21.54428573
326	21.46896789
327	21.39700123
328	21.28368184
329	21.23460501
330	21.18194516
331	21.1240417
332	21.07193097
333	20.99522558
334	20.94018377
335	20.88582562
336	20.82893739
337	20.77512854
338	20.7198292
339	20.6328055
340	20.58255566
341	20.49950852
342	20.44271739
343	20.38043312
344	20.31038282
345	20.25825805
346	20.19878184
347	20.120401
348	20.05522275
349	19.96631136
350	19.90361182
351	19.85728747
352	19.81170459
353	19.76212639
354	19.71865729
355	19.66205883
356	19.61574355
357	19.56203182
358	19.52411597
359	19.47451419
360	19.42426047
361	19.36896217
362	19.32901573
363	19.27761707
364	19.23097729
365	19.19479959
366	19.14896502
367	19.10381656
368	19.05409982
369	18.99944488
370	18.94787754
371	18.88867706
372	18.84350162
373	18.75706742
374	18.70554032
375	18.66427388
376	18.5890877
377	18.55150154
378	18.49300924
379	18.45636666
380	18.3926026
381	18.36306931
382	18.29062443
383	18.22414474
384	18.18333609
385	18.1394936
386	18.05211828
387	18.00822275
388	17.97144054
389	17.92635551
390	17.8873615
391	17.84667807
392	17.81262306
393	17.76871371
394	17.72147102
395	17.67878118
396	17.64127043
397	17.57863928
398	17.50958042
399	17.4726339
400	17.441093
401	17.40269678
402	17.35906433
403	17.32327502
404	17.27850494
405	17.21060167
406	17.16823019
407	17.13094587
408	17.06966791
409	17.03469053
410	16.99418641
411	16.95931153
412	16.92465782
413	16.88698302
414	16.84633362
415	16.78747829
416	16.75368307
417	16.70990566
418	16.68018927
419	16.64586258
420	16.60942395
421	16.53864522
422	16.47715949
423	16.44284158
424	16.40810848
425	16.3747099
426	16.34128191
427	16.30973237
428	16.27548263
429	16.23547837
430	16.20421152
431	16.11189851
432	16.04333847
433	15.98686558
434	15.93306927
435	15.87264778
436	15.84208327
437	15.72751465
438	15.69879861
439	15.66010077
440	15.61965256
441	15.57015981
442	15.46134069
443	15.43337006
444	15.40807735
445	15.37215355
446	15.34232015
447	15.31288763
448	15.28379241
449	15.25473105
450	15.22572778
451	15.19806024
452	15.16733909
453	15.12364176
454	15.06048336
455	15.04282171
456	15.00626098
457	14.97908895
458	14.95235158
459	14.88207258
460	14.85318431
461	14.83721415
462	14.74283927
463	14.7150148
464	14.67320211
465	14.64488638
466	14.6158839
467	14.58935455
468	14.56286671
469	14.51628678
470	14.45629708
471	14.42895904
472	14.40427316
473	14.33334834
474	14.3082667
475	14.25728285
476	14.19847249
477	14.12306611
478	14.09015108
479	14.00492749
480	13.97771623
481	13.95182157
482	13.92851701
483	13.90149568
484	13.87745122
485	13.8347615
486	13.80396766
487	13.76980951
488	13.74676111
489	13.72259143
490	13.69869524
491	13.67608418
492	13.66722986
493	13.58262842
494	13.57388098
495	13.55272885
496	13.51980232
497	13.49127206
498	13.44201703
499	13.39910196
500	13.37377091
501	13.35202845
502	13.33556987
503	13.32747374
504	13.26689174
505	13.23288018
506	13.19981672
507	13.16941523
508	13.12169783
509	13.11243232
510	13.08691328
511	13.02772926
512	12.97704956
513	12.96902227
514	12.96002246
515	12.90342727
516	12.89416427
517	12.86632687
518	12.81147241
519	12.75879892
520	12.73667183
521	12.67882145
522	12.66320933
523	12.65413697
524	12.63320821
525	12.61830492
526	12.61087833
527	12.55380767
528	12.54649879
529	12.53932832
530	12.5324942
531	12.48798829
532	12.41655532
533	12.38073188
534	12.37375733
535	12.32651093
536	12.25545771
537	12.21162391
538	12.17354225
539	12.13802826
540	12.11856718
541	12.11201362
542	12.06826828
543	12.0363486
544	12.00555631
545	11.93502881
546	11.89259423
547	11.88662328
548	11.84311057
549	11.81550939
550	11.80907518
551	11.80060218
552	11.7813784
553	11.7720283
554	11.75279689
555	11.72402354
556	11.7178272
557	11.67211513
558	11.65056724
559	11.64449441
560	11.62014561
561	11.58646373
562	11.58057873
563	11.57271858
564	11.54643399
565	11.52380446
566	11.49584635
567	11.47366328
568	11.45647238
569	11.44530079
570	11.43819534
571	11.40720272
572	11.38827582
573	11.35024063
574	11.31021382
575	11.29202294
576	11.22904936
577	11.20648438
578	11.18793933
579	11.14785385
580	11.13126162
581	11.09979254
582	11.08188894
583	11.05729595
584	11.03026897
585	10.98405367
586	10.96976155
587	10.93746075
588	10.92900755
589	10.89366468
590	10.85063676
591	10.82586282
592	10.79502043
593	10.77375709
594	10.75350861
595	10.73718939
596	10.72081301
597	10.69999478
598	10.66924876
599	10.6280207
600	10.61212452
601	10.59397842
602	10.56832986
603	10.5505381
604	10.51206132
605	10.48270631
606	10.45235401
607	10.43543562
608	10.39833208
609	10.36285048
610	10.34561547
611	10.31266435
612	10.29571192
613	10.27898275
614	10.2569975
615	10.2422076
616	10.22595961
617	10.20992692
618	10.19417804
619	10.15731132
620	10.14162401
621	10.12120171
622	10.10292987
623	10.08738674
624	10.07746655
625	10.0712078
626	10.05916008
627	10.02130719
628	10.01379616
629	9.999155201
630	9.983370161
631	9.96865621
632	9.936726617
633	9.924195496
634	9.905555003
635	9.893254902
636	9.86750302
637	9.845678329
638	9.831870362
639	9.818288865
640	9.80154672
641	9.780143838
642	9.754998933
643	9.724143499
644	9.707830424
645	9.695313149
646	9.676746387
647	9.664352305
648	9.64976944
649	9.644169363
650	9.607726086
651	9.594396932
652	9.564660559
653	9.547006295
654	9.524595679
655	9.480456488
656	9.466426228
657	9.449511079
658	9.443747765
659	9.430000773
660	9.42458657
661	9.410818236
662	9.377038475
663	9.363526343
664	9.314887945
665	9.281796652
666	9.275226301
667	9.259565656
668	9.235568361
669	9.214511944
670	9.181868279
671	9.154534813
672	9.14151597
673	9.121635984
674	9.09520543
675	9.083932696
676	9.068233644
677	9.050090524
678	9.037891275
679	9.025122774
680	9.005798157
681	8.993104653
682	8.967689715
683	8.960317388
684	8.945990841
685	8.919491277
686	8.905204063
687	8.898967326
688	8.887044478
689	8.872859979
690	8.866186957
691	8.853895845
692	8.841907769
693	8.823098448
694	8.804384198
695	8.788196551
696	8.777901381
697	8.759454452
698	8.747474292
699	8.717252344
700	8.705500743
701	8.696112727
702	8.684608882
703	8.670951587
704	8.660443692
705	8.641271116
706	8.609340147
707	8.571576515
708	8.560380984
709	8.537028211
710	8.527429719
711	8.521772662
712	8.504063967
713	8.467469839
714	8.441888401
715	8.402809026
716	8.391771183
717	8.377425147
718	8.372275044
719	8.357979092
720	8.347706634
721	8.32524206
722	8.315786622
723	8.290744545
724	8.274099973
725	8.267314316
726	8.251145878
727	8.242500765
728	8.232072757
729	8.223741988
730	8.208458337
731	8.19273103
732	8.187805661
733	8.175771881
734	8.152042443
735	8.128710547
736	8.117595247
737	8.103435635
738	8.094863235
739	8.090418627
740	8.08017689
741	8.071499229
742	8.06363624
743	8.04374248
744	8.036083963
745	8.027023843
746	8.011515127
747	8.007523609
748	7.999883625
749	7.966681103
750	7.957161844
751	7.941063417
752	7.931799059
753	7.916654831
754	7.90192327
755	7.88051532
756	7.858327091
757	7.83784238
758	7.821500818
759	7.805650476
760	7.797593314
761	7.787943483
762	7.770963262
763	7.761324259
764	7.751104183
765	7.746713218
766	7.737236048
767	7.730143763
768	7.717061256
769	7.706212466
770	7.701728957
771	7.693862493
772	7.686973849
773	7.66353919
774	7.659699463
775	7.649892922
776	7.646243255
777	7.636875944
778	7.620953201
779	7.611692947
780	7.593731127
781	7.559846375
782	7.547452569
783	7.544598871
784	7.509744229
785	7.502797543
786	7.490308135
787	7.479607244
788	7.45471196
789	7.442382364
790	7.426517771
791	7.417635105
792	7.408711706
793	7.397419002
794	7.39127896
795	7.386423846
796	7.377720017
797	7.356394119
798	7.34783707
799	7.340201558
800	7.325944881
801	7.301825796
802	7.294534785
803	7.273517344
804	7.266859762
805	7.260362663
806	7.250574547
807	7.229891061
808	7.214431396
809	7.19578857
810	7.187908279
811	7.17394868
812	7.166722926
813	7.158780902
814	7.149464587
815	7.118283184
816	7.104826864
817	7.097854302
818	7.083027878
819	7.07864456
820	7.074742976
821	7.052188548
822	7.047978249
823	7.039516591
824	7.032789475
825	7.024709335
826	7.017928539
827	7.006480088
828	6.994839102
829	6.963954677
830	6.945992753
831	6.938154695
832	6.924305293
833	6.913339377
834	6.909600819
835	6.893129124
836	6.868291696
837	6.855558573
838	6.837700481
839	6.824645524
840	6.818620331
841	6.81276078
842	6.796261413
843	6.776586586
844	6.772782126
845	6.765267422
846	6.758298707
847	6.751557214
848	6.73536051
849	6.726684314
850	6.699810586
851	6.689801436
852	6.683326712
853	6.671054626
854	6.6675739
855	6.660617707
856	6.645200729
857	6.641430799
858	6.619671383
859	6.611033352
860	6.603890211
861	6.59634672
862	6.584553981
863	6.577555648
864	6.554519797
865	6.550821034
866	6.533741689
867	6.526762081
868	6.523153136
869	6.51778344
870	6.494123298
871	6.47960248
872	6.474788943
873	6.452646528
874	6.448667808
875	6.426985843
876	6.423062856
877	6.406176453
878	6.401764806
879	6.395541784
880	6.375496917
881	6.368386611
882	6.342977977
883	6.33453292
884	6.330719325
885	6.322360163
886	6.305185288
887	6.299529732
888	6.28278021
889	6.278958284
890	6.268174235
891	6.26467282
892	6.254185954
893	6.247735412
894	6.239895475
895	6.2161589
896	6.206057901
897	6.192210852
898	6.188306841
899	6.174425343
900	6.151384161
901	6.145034956
902	6.140277713
903	6.135079379
904	6.129391329
905	6.121588246
906	6.113845272
907	6.106402896
908	6.09050014
909	6.074871919
910	6.065013266
911	6.058519862
912	6.053488875
913	6.043178103
914	6.039853774
915	6.036593899
916	6.028449
917	6.020431161
918	6.014521388
919	6.006314046
920	6.002543878
921	5.997094721
922	5.981520232
923	5.975600044
924	5.965509118
925	5.961371169
926	5.956509918
927	5.952535358
928	5.946148232
929	5.931186486
930	5.924125803
931	5.910885091
932	5.907713758
933	5.904588567
934	5.899948575
935	5.894735054
936	5.891667111
937	5.886061114
938	5.878046843
939	5.865958815
940	5.860002467
941	5.853283613
942	5.848653163
943	5.842771323
944	5.826244238
945	5.819338458
946	5.809705421
947	5.804772961
948	5.787681809
949	5.779534031
950	5.776422048
951	5.771971706
952	5.764770769
953	5.758389936
954	5.745617516
955	5.736844763
956	5.731640996
957	5.728161962
958	5.718959283
959	5.713869715
960	5.706791982
961	5.69818492
962	5.691104063
963	5.684240675
964	5.676597659
965	5.670631848
966	5.651875539
967	5.646777287
968	5.636889027
969	5.621275767
970	5.610517672
971	5.603820239
972	5.599455135
973	5.58934154
974	5.584279768
975	5.581111237
976	5.573669166
977	5.555209497
978	5.547764787
979	5.546206116
980	5.536650089
981	5.527411508
982	5.516358589
983	5.50620559
984	5.499848119
985	5.49693255
986	5.492145256
987	5.477506957
988	5.47111399
989	5.461010425
990	5.444397664
991	5.438903467
992	5.431841378
993	5.423565597
994	5.416802946
995	5.40813464
996	5.397172406
997	5.380716227
998	5.376569124
999	5.363955201
