iter	RMSE
525	134.2306554
526	133.8543434
527	133.6120426
528	133.4821571
529	133.139014
530	133.0882127
531	132.8571259
532	132.4893426
533	132.1731904
534	131.9029265
535	131.648145
536	131.5008866
537	131.2843919
538	131.0393284
539	130.9956268
540	130.8341203
541	130.6230984
542	130.3709714
543	129.9856411
544	129.7507716
545	129.5427738
546	129.3021202
547	129.084119
548	128.8866243
549	128.8506673
550	128.8096096
551	128.5230087
552	128.4203156
553	128.1810189
554	128.0782033
555	127.8581341
556	127.6188921
557	127.4612253
558	127.2337001
559	126.9907898
560	126.9129235
561	126.8771584
562	126.6860332
563	126.6374299
564	126.509708
565	126.1700175
566	125.9684627
567	125.9266595
568	125.8057142
569	125.7660739
570	125.4594757
571	125.3038271
572	125.1585653
573	124.9545144
574	124.875015
575	124.6337085
576	124.2179221
577	124.0936756
578	124.0266696
579	123.8505582
580	123.6126514
581	123.4020613
582	123.2718458
583	123.0095707
584	122.8808838
585	122.7140165
586	122.5868967
587	122.4248194
588	122.3332903
589	122.2212856
590	122.1616316
591	122.0124883
592	121.8294523
593	121.6729473
594	121.6449276
595	121.5848838
596	121.4839107
597	121.3018175
598	121.2582953
599	121.1719665
600	121.0078598
601	120.7471601
602	120.7112193
603	120.6573524
604	120.368532
605	120.289715
606	119.9273452
607	119.7487874
608	119.4569379
609	119.4080573
610	119.3396559
611	119.1205103
612	118.8623006
613	118.8101418
614	118.7806024
615	118.6634373
616	118.5330555
617	118.4804966
618	118.3274402
619	118.2220108
620	118.1883374
621	118.0266757
622	117.809666
623	117.5687816
624	117.2819384
625	117.0435644
626	116.855587
627	116.8293447
628	116.6462559
629	116.4905368
630	116.4661007
631	116.4361778
632	116.2526384
633	116.1141158
634	115.8420449
635	115.7359034
636	115.4725933
637	115.2567145
638	115.1337322
639	114.9009101
640	114.8724422
641	114.5997356
642	114.5601912
643	114.5308243
644	114.3944487
645	114.2464319
646	114.0915868
647	113.9545948
648	113.8131795
649	113.7924098
650	113.5802848
651	113.4458071
652	113.1715017
653	112.8780543
654	112.767599
655	112.4768018
656	112.4531489
657	112.2232066
658	112.0488482
659	111.7557208
660	111.5493565
661	111.5280393
662	111.480402
663	111.3661132
664	111.1539478
665	111.0978063
666	110.9328573
667	110.8332766
668	110.740937
669	110.6173679
670	110.588129
671	110.4217541
672	110.3842301
673	110.3337377
674	110.3139626
675	110.1702238
676	110.062135
677	109.9988879
678	109.9088705
679	109.747126
680	109.7243685
681	109.6986972
682	109.5302681
683	109.2884009
684	109.1953369
685	108.9846877
686	108.9343277
687	108.916068
688	108.7305876
689	108.7089792
690	108.6765302
691	108.6574405
692	108.547743
693	108.3906151
694	108.3385625
695	108.0904865
696	107.9284361
697	107.7403313
698	107.4826445
699	107.262367
700	107.1259286
701	106.8906858
702	106.8674964
703	106.7133896
704	106.5949354
705	106.4819197
706	106.3387726
707	106.1860566
708	106.1395108
709	106.0559655
710	105.8982589
711	105.8722994
712	105.6871848
713	105.6329412
714	105.5245378
715	105.3677279
716	105.2737235
717	105.0650752
718	104.9009476
719	104.802201
720	104.4653519
721	104.0735642
722	104.0506081
723	103.6682152
724	103.5120739
725	103.4821219
726	103.3315111
727	103.2931034
728	103.2243212
729	103.2071366
730	103.0662235
731	102.9846889
732	102.8578196
733	102.8106677
734	102.7229302
735	102.6489651
736	102.619717
737	102.5226495
738	102.4942604
739	102.4797446
740	102.3761699
741	102.2297681
742	102.2063889
743	102.1421049
744	102.0389117
745	101.7708123
746	101.7568914
747	101.7370739
748	101.6747549
749	101.5679367
750	101.5175641
751	101.4479498
752	101.343698
753	101.208854
754	101.0835802
755	101.0255835
756	101.006879
757	100.8428499
758	100.7435521
759	100.7185282
760	100.6969086
761	100.610247
762	100.577484
763	100.5334063
764	100.4621103
765	100.3221296
766	100.1277639
767	100.07427
768	100.0490238
769	100.028377
770	99.89363428
771	99.67786304
772	99.55623553
773	99.35201716
774	99.33166705
775	99.1495697
776	98.96666373
777	98.8905032
778	98.85133511
779	98.72561716
780	98.70302741
781	98.57340037
782	98.47728507
783	98.3321002
784	98.23982675
785	98.1422561
786	98.12232441
787	97.99870825
788	97.78051509
789	97.70151714
790	97.66737371
791	97.45985473
792	97.42023282
793	97.33864825
794	97.14943972
795	97.06841893
796	97.03801162
797	97.01997356
798	97.01026798
799	96.99140445
800	96.95667462
801	96.82633756
802	96.74394984
803	96.64109685
804	96.55959382
805	96.41292283
806	96.38923423
807	96.09476902
808	96.02979026
809	95.97517538
810	95.92889286
811	95.91057098
812	95.78682664
813	95.61041185
814	95.58930159
815	95.50531162
816	95.3235001
817	95.20094104
818	95.16960048
819	95.07274863
820	95.03583478
821	95.01873399
822	94.93756285
823	94.92040302
824	94.78969274
825	94.76997028
826	94.58000268
827	94.56778175
828	94.53508538
829	94.40174698
830	94.27747535
831	94.1821979
832	94.16771914
833	94.0954567
834	93.8898794
835	93.86138128
836	93.71109783
837	93.61534757
838	93.52770505
839	93.50426792
840	93.47712532
841	93.45912191
842	93.33338113
843	93.24399505
844	93.22197841
845	93.07113627
846	92.97486089
847	92.89732613
848	92.87198309
849	92.77914399
850	92.74671734
851	92.56815581
852	92.43368496
853	92.30560478
854	92.22295728
855	92.16765611
856	92.11031609
857	91.92287184
858	91.90744266
859	91.77519735
860	91.64653175
861	91.56745613
862	91.53188922
863	91.41341595
864	91.28561202
865	91.22944402
866	91.16642201
867	90.98070474
868	90.82403547
869	90.71024877
870	90.65103073
871	90.57835443
872	90.40234754
873	90.34350908
874	90.2351664
875	90.22054136
876	90.0962777
877	89.96592217
878	89.86067187
879	89.75280773
880	89.66457712
881	89.61562289
882	89.4674496
883	89.36836355
884	89.34775803
885	89.25497832
886	89.10128824
887	89.02152145
888	88.94529704
889	88.83837705
890	88.74143232
891	88.57901034
892	88.43708969
893	88.33945606
894	88.23700549
895	88.13262234
896	88.07439156
897	88.03808713
898	88.00523637
899	87.91807359
900	87.81864392
901	87.80154359
902	87.75705076
903	87.69203661
904	87.57938657
905	87.492077
906	87.47227455
907	87.33451161
908	87.28820146
909	87.20217446
910	87.1129057
911	86.94314323
912	86.86291772
913	86.78618129
914	86.63539793
915	86.54058211
916	86.41392336
917	86.39368925
918	86.24050511
919	86.18041848
920	86.07957471
921	85.9718942
922	85.87856264
923	85.78420762
924	85.75680163
925	85.67040965
926	85.60973448
927	85.42967636
928	85.36916209
929	85.32331559
930	85.23375361
931	85.19289337
932	85.10046832
933	85.04131589
934	84.99820449
935	84.9018837
936	84.76190195
937	84.70919282
938	84.69287933
939	84.67696418
940	84.53869331
941	84.52312909
942	84.454488
943	84.31334748
944	84.21158422
945	84.1810527
946	84.06291163
947	84.01688321
948	83.91133042
949	83.761133
950	83.68701931
951	83.68412975
952	83.62819592
953	83.59395139
954	83.56387628
955	83.47761862
956	83.35388015
957	83.25764573
958	83.15399169
959	82.99289569
960	82.930137
961	82.85840314
962	82.80511745
963	82.7031637
964	82.6661554
965	82.51831296
966	82.49282988
967	82.45997313
968	82.44541599
969	82.35490525
970	82.27094165
971	82.24358111
972	82.21958359
973	82.13237843
974	82.07569753
975	82.0110292
976	81.88428216
977	81.85522903
978	81.78140962
979	81.67915036
980	81.66530195
981	81.60768352
982	81.57635893
983	81.51063729
984	81.31642025
985	81.30348367
986	81.24686847
987	81.119046
988	81.06525397
989	80.96779859
990	80.92663574
991	80.8828777
992	80.8200158
993	80.72383488
994	80.69421217
995	80.66072721
996	80.61281303
997	80.58414193
998	80.56178156
999	80.49492041
